Regiao;UF;NomMunicipio;NomBairro;NomRevenda;NomEnderecoCompleto;DscProduto;202201;202202;202203;202204;202205;202206;202207
SE;RJ;SAO GONCALO;MUTONDO;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA JOSE MENDONCA DE CAMPOS, NR: 48, COMPLEMENTO: NI - BAIRRO: MUTONDO;GASOLINA;7.024;7.024;7.399;7.899;7.794499999999999;7.54;5.890000000000001
SE;RJ;SAO GONCALO;MUTONDO;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA JOSE MENDONCA DE CAMPOS, NR: 48, COMPLEMENTO: NI - BAIRRO: MUTONDO;GASOLINA ADITIVADA;7.099;7.1240000000000006;7.4990000000000006;7.9975000000000005;7.8445;7.54;5.890000000000001
SE;RJ;SAO GONCALO;MUTONDO;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA JOSE MENDONCA DE CAMPOS, NR: 48, COMPLEMENTO: NI - BAIRRO: MUTONDO;GNV;4.199;4.399;4.499;4.499;5.1445;5.04;4.74
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;DIESEL;5.324;5.449;5.9990000000000006;6.599;6.39;6.39;6.89
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;DIESEL S10;5.399;5.499;6.074;6.7989999999999995;6.49;6.49;6.99
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;ETANOL;5.999;5.7989999999999995;5.699;6.449;5.99;5.84;4.74
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;GASOLINA;7.024;7.024;7.399;7.899;7.59;7.54;5.890000000000001
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;GASOLINA ADITIVADA;7.099;7.1240000000000006;7.4990000000000006;7.9990000000000006;7.59;7.54;5.890000000000001
SE;RJ;SAO GONCALO;MUTUA;COMERCIAL DE PETROLEO MUTUA 53 LTDA;RUA CEL. PEREIRA NINHO, NR: 53, COMPLEMENTO: NI - BAIRRO: MUTUA;GNV;4.099;4.2989999999999995;4.499;4.499;5.09;5.049;4.765000000000001
SE;RJ;SAO GONCALO;MUTUA;PUROGAS MUTUA POSTO DE GASOLINA LTDA;AVENIDA PAULA LEMOS, NR: 4, COMPLEMENTO: ESQUINA COM A AV. SA      O MIGUEL N 1454 MUTU      A SAO GONCALO RIO DE      JANEIRO  CEP .24445       686 - BAIRRO: MUTUA;DIESEL S10;5.499;5.499;5.499;6.599;0.0;6.49;6.99
SE;RJ;SAO GONCALO;MUTUA;PUROGAS MUTUA POSTO DE GASOLINA LTDA;AVENIDA PAULA LEMOS, NR: 4, COMPLEMENTO: ESQUINA COM A AV. SA      O MIGUEL N 1454 MUTU      A SAO GONCALO RIO DE      JANEIRO  CEP .24445       686 - BAIRRO: MUTUA;ETANOL;5.999;5.899;5.699;6.599;0.0;5.69;4.79
SE;RJ;SAO GONCALO;MUTUA;PUROGAS MUTUA POSTO DE GASOLINA LTDA;AVENIDA PAULA LEMOS, NR: 4, COMPLEMENTO: ESQUINA COM A AV. SA      O MIGUEL N 1454 MUTU      A SAO GONCALO RIO DE      JANEIRO  CEP .24445       686 - BAIRRO: MUTUA;GASOLINA;7.096;7.049;6.999;7.999;0.0;7.49;5.99
SE;RJ;SAO GONCALO;MUTUA;PUROGAS MUTUA POSTO DE GASOLINA LTDA;AVENIDA PAULA LEMOS, NR: 4, COMPLEMENTO: ESQUINA COM A AV. SA      O MIGUEL N 1454 MUTU      A SAO GONCALO RIO DE      JANEIRO  CEP .24445       686 - BAIRRO: MUTUA;GASOLINA ADITIVADA;7.199;7.149;7.099;8.099;0.0;7.49;5.99
SE;RJ;SAO GONCALO;MUTUA;PUROGAS MUTUA POSTO DE GASOLINA LTDA;AVENIDA PAULA LEMOS, NR: 4, COMPLEMENTO: ESQUINA COM A AV. SA      O MIGUEL N 1454 MUTU      A SAO GONCALO RIO DE      JANEIRO  CEP .24445       686 - BAIRRO: MUTUA;GNV;4.099;4.099;4.499;4.499;0.0;5.049;4.74
SE;RJ;SAO GONCALO;MUTUÁ;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA SÃO MIGUEL, NR: S/N, COMPLEMENTO: LOTE 8 QD. C -  ESQ. C/ R. DR. CUMPLIDO DE SANTANA - BAIRRO: MUTUÁ;DIESEL S10;5.149;5.499;6.649;6.999;6.54;6.49;6.99
SE;RJ;SAO GONCALO;MUTUÁ;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA SÃO MIGUEL, NR: S/N, COMPLEMENTO: LOTE 8 QD. C -  ESQ. C/ R. DR. CUMPLIDO DE SANTANA - BAIRRO: MUTUÁ;ETANOL;5.999;5.699;5.699;6.299;6.54;5.79;4.69
SE;RJ;SAO GONCALO;MUTUÁ;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA SÃO MIGUEL, NR: S/N, COMPLEMENTO: LOTE 8 QD. C -  ESQ. C/ R. DR. CUMPLIDO DE SANTANA - BAIRRO: MUTUÁ;GASOLINA;6.499;6.999;7.799;7.799;7.79;7.59;5.79
SE;RJ;SAO GONCALO;MUTUÁ;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA SÃO MIGUEL, NR: S/N, COMPLEMENTO: LOTE 8 QD. C -  ESQ. C/ R. DR. CUMPLIDO DE SANTANA - BAIRRO: MUTUÁ;GASOLINA ADITIVADA;6.999;7.099;7.899;7.899;7.84;7.59;5.79
SE;RJ;SAO GONCALO;MUTUÁ;PUROGAS-GNV AUTO POSTO LTDA;AVENIDA SÃO MIGUEL, NR: S/N, COMPLEMENTO: LOTE 8 QD. C -  ESQ. C/ R. DR. CUMPLIDO DE SANTANA - BAIRRO: MUTUÁ;GNV;4.099;4.499;4.499;4.499;5.140000000000001;5.049;4.74
SE;RJ;SAO GONCALO;NEVES;CARREFOUR COMERCIO E INDUSTRIA LTDA;RUA DOUTOR OLIVEIRA BOTELHO, NR: 349, COMPLEMENTO: PARTE - BAIRRO: NEVES;DIESEL S10;5.279;5.479;5.964;6.449;6.5695;6.39;7.12
SE;RJ;SAO GONCALO;NEVES;CARREFOUR COMERCIO E INDUSTRIA LTDA;RUA DOUTOR OLIVEIRA BOTELHO, NR: 349, COMPLEMENTO: PARTE - BAIRRO: NEVES;ETANOL;6.299;6.032333333333334;5.739000000000001;6.189;6.6945;6.4399999999999995;5.6899999999999995
SE;RJ;SAO GONCALO;NEVES;CARREFOUR COMERCIO E INDUSTRIA LTDA;RUA DOUTOR OLIVEIRA BOTELHO, NR: 349, COMPLEMENTO: PARTE - BAIRRO: NEVES;GASOLINA;7.079;6.985666666666667;7.264;7.564;7.6845;7.58;6.17
SE;RJ;SAO GONCALO;NEVES;CARREFOUR COMERCIO E INDUSTRIA LTDA;RUA DOUTOR OLIVEIRA BOTELHO, NR: 349, COMPLEMENTO: PARTE - BAIRRO: NEVES;GASOLINA ADITIVADA;7.279;7.185666666666667;7.464;7.763999999999999;7.8845;7.779999999999999;6.37
SE;RJ;SAO GONCALO;NEVES;CARREFOUR COMERCIO E INDUSTRIA LTDA;RUA DOUTOR OLIVEIRA BOTELHO, NR: 349, COMPLEMENTO: PARTE - BAIRRO: NEVES;GNV;4.199;4.199;4.199;4.324;4.6695;4.9945;4.79
SE;RJ;SAO GONCALO;NEVES;MARCLAU COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA BR 101, NR: S/N, COMPLEMENTO: KM 319 - BAIRRO: NEVES;DIESEL;5.399;5.479;5.999;6.499;6.7945;6.84;7.24
SE;RJ;SAO GONCALO;NEVES;MARCLAU COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA BR 101, NR: S/N, COMPLEMENTO: KM 319 - BAIRRO: NEVES;DIESEL S10;5.499;5.579;6.074;6.574;6.874499999999999;6.99;7.4399999999999995
SE;RJ;SAO GONCALO;NEVES;MARCLAU COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA BR 101, NR: S/N, COMPLEMENTO: KM 319 - BAIRRO: NEVES;ETANOL;6.199;5.949;5.849;6.124;6.6945;5.99;4.99
SE;RJ;SAO GONCALO;NEVES;MARCLAU COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA BR 101, NR: S/N, COMPLEMENTO: KM 319 - BAIRRO: NEVES;GASOLINA;7.199;7.0489999999999995;7.2989999999999995;7.699;7.8445;7.640000000000001;6.130000000000001
SE;RJ;SAO GONCALO;NEVES;MARCLAU COMERCIO DE COMBUSTIVEIS LTDA;RODOVIA BR 101, NR: S/N, COMPLEMENTO: KM 319 - BAIRRO: NEVES;GASOLINA ADITIVADA;7.299;7.149;7.199;7.799;7.9445;7.84;6.49
SE;RJ;SAO GONCALO;PACHECO;POSTO ESTRADA DE PACHECO LTDA;ESTRADA DE PACHECO, NR: 793, COMPLEMENTO: NI - BAIRRO: PACHECO;DIESEL;5.199;5.199;5.865666666666667;5.7;6.2;6.52;0.0
SE;RJ;SAO GONCALO;PACHECO;POSTO ESTRADA DE PACHECO LTDA;ESTRADA DE PACHECO, NR: 793, COMPLEMENTO: NI - BAIRRO: PACHECO;DIESEL S10;5.449;5.499;6.4656666666666665;6.5;6.7;6.795;7.59
SE;RJ;SAO GONCALO;PACHECO;POSTO ESTRADA DE PACHECO LTDA;ESTRADA DE PACHECO, NR: 793, COMPLEMENTO: NI - BAIRRO: PACHECO;ETANOL;5.599;5.349;5.332333333333334;6.0;5.85;5.645;4.720000000000001
SE;RJ;SAO GONCALO;PACHECO;POSTO ESTRADA DE PACHECO LTDA;ESTRADA DE PACHECO, NR: 793, COMPLEMENTO: NI - BAIRRO: PACHECO;GASOLINA;7.0489999999999995;6.849;7.399;7.5;7.6;7.595;5.720000000000001
SE;RJ;SAO GONCALO;PACHECO;POSTO ESTRADA DE PACHECO LTDA;ESTRADA DE PACHECO, NR: 793, COMPLEMENTO: NI - BAIRRO: PACHECO;GASOLINA ADITIVADA;7.149;6.949;7.499;7.6;7.7;7.695;5.82
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHECAO EIRELI;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;DIESEL;0.0;0.0;0.0;0.0;6.59;6.74;7.19
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHECAO EIRELI;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;ETANOL;0.0;0.0;0.0;0.0;5.89;5.59;4.640000000000001
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHECAO EIRELI;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;GASOLINA;0.0;0.0;0.0;0.0;7.49;7.49;5.640000000000001
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHEÇÃO LTDA;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;DIESEL;5.099;5.299;5.915666666666667;6.29;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHEÇÃO LTDA;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;ETANOL;5.499;5.349;5.132333333333333;5.9399999999999995;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PACHECO;POSTO PACHEÇÃO LTDA;ESTRADA DE PACHECOS, NR: 1066, COMPLEMENTO: NI - BAIRRO: PACHECO;GASOLINA;6.949;6.824;7.099;7.4399999999999995;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PARAISO;AUTO POSTO SG LIMITADA;RUA DR. FRANCISCO PORTELLA, NR: 401, COMPLEMENTO: NI - BAIRRO: PARAISO;DIESEL S10;5.297499999999999;5.599;6.0489999999999995;6.544499999999999;7.04;6.74;7.39
SE;RJ;SAO GONCALO;PARAISO;AUTO POSTO SG LIMITADA;RUA DR. FRANCISCO PORTELLA, NR: 401, COMPLEMENTO: NI - BAIRRO: PARAISO;ETANOL;6.399;6.199;5.949;6.4945;6.890000000000001;6.140000000000001;4.9399999999999995
SE;RJ;SAO GONCALO;PARAISO;AUTO POSTO SG LIMITADA;RUA DR. FRANCISCO PORTELLA, NR: 401, COMPLEMENTO: NI - BAIRRO: PARAISO;GASOLINA;7.149;7.149;7.2490000000000006;7.693;7.89;7.54;5.99
SE;RJ;SAO GONCALO;PARAISO;AUTO POSTO SG LIMITADA;RUA DR. FRANCISCO PORTELLA, NR: 401, COMPLEMENTO: NI - BAIRRO: PARAISO;GASOLINA ADITIVADA;7.2490000000000006;7.2490000000000006;7.349;7.794499999999999;7.99;7.79;6.09
SE;RJ;SAO GONCALO;PARAISO;AUTO POSTO SG LIMITADA;RUA DR. FRANCISCO PORTELLA, NR: 401, COMPLEMENTO: NI - BAIRRO: PARAISO;GNV;4.1975;4.399;4.399;4.499;5.140000000000001;5.09;4.89
SE;RJ;SAO GONCALO;PARAISO;CENTRO AUTOMOTIVO PARAISO DE SÃO GONÇALO LTDA.;RUA COMANDANTE ARI PARREIRAS, NR: 2013, COMPLEMENTO: NI - BAIRRO: PARAISO;ETANOL;5.699;5.449;5.449;5.8495;6.195;5.79;5.09
SE;RJ;SAO GONCALO;PARAISO;CENTRO AUTOMOTIVO PARAISO DE SÃO GONÇALO LTDA.;RUA COMANDANTE ARI PARREIRAS, NR: 2013, COMPLEMENTO: NI - BAIRRO: PARAISO;GASOLINA;6.949;6.9239999999999995;7.1739999999999995;7.6545000000000005;7.705;7.62;6.59
SE;RJ;SAO GONCALO;PORTO DA PEDRA;AUTO POSTO BRASILANDIA LTDA;RUA ABILIO JOSE DE MATOS, NR: 308, COMPLEMENTO: NI - BAIRRO: PORTO DA PEDRA;DIESEL S10;5.199;0.0;0.0;0.0;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PORTO DA PEDRA;AUTO POSTO BRASILANDIA LTDA;RUA ABILIO JOSE DE MATOS, NR: 308, COMPLEMENTO: NI - BAIRRO: PORTO DA PEDRA;ETANOL;5.699;0.0;0.0;0.0;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PORTO DA PEDRA;AUTO POSTO BRASILANDIA LTDA;RUA ABILIO JOSE DE MATOS, NR: 308, COMPLEMENTO: NI - BAIRRO: PORTO DA PEDRA;GASOLINA;6.899;0.0;0.0;0.0;0.0;0.0;0.0
SE;RJ;SAO GONCALO;PORTO DA PEDRA;AUTO POSTO BRASILANDIA LTDA;RUA ABILIO JOSE DE MATOS, NR: 308, COMPLEMENTO: NI - BAIRRO: PORTO DA PEDRA;GASOLINA ADITIVADA;6.949;0.0;0.0;0.0;0.0;0.0;0.0
SE;RJ;SAO GONCALO;RAUL VEIGA;GASMIX ALCANTARA POSTO DE GASOLINA LTDA;RUA THIAGO CARDOSO, NR: 15, COMPLEMENTO: A - BAIRRO: RAUL VEIGA;ETANOL;5.999;5.699;5.599;6.349;6.295;5.99;4.74
SE;RJ;SAO GONCALO;RAUL VEIGA;GASMIX ALCANTARA POSTO DE GASOLINA LTDA;RUA THIAGO CARDOSO, NR: 15, COMPLEMENTO: A - BAIRRO: RAUL VEIGA;GASOLINA;7.0489999999999995;6.999;7.399;7.644500000000001;7.7;7.59;5.84
SE;RJ;SAO GONCALO;RAUL VEIGA;GASMIX ALCANTARA POSTO DE GASOLINA LTDA;RUA THIAGO CARDOSO, NR: 15, COMPLEMENTO: A - BAIRRO: RAUL VEIGA;GASOLINA ADITIVADA;7.0489999999999995;6.999;7.399;7.644500000000001;7.705;7.59;5.869999999999999
SE;RJ;SAO GONCALO;RAUL VEIGA;GASMIX ALCANTARA POSTO DE GASOLINA LTDA;RUA THIAGO CARDOSO, NR: 15, COMPLEMENTO: A - BAIRRO: RAUL VEIGA;GNV;4.099;4.249;4.4656666666666665;4.399;5.1;5.1;4.76
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO DE GASOLINA SANTA LUZIA LTDA;AVENIDA SANTA LUZIA, NR: 190, COMPLEMENTO: NI - BAIRRO: SANTA LUZIA;DIESEL;5.074;5.249;5.932333333333333;6.199;6.49;6.74;6.99
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO DE GASOLINA SANTA LUZIA LTDA;AVENIDA SANTA LUZIA, NR: 190, COMPLEMENTO: NI - BAIRRO: SANTA LUZIA;ETANOL;5.599;5.349;5.1323333333333325;5.7989999999999995;5.89;5.54;4.640000000000001
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO DE GASOLINA SANTA LUZIA LTDA;AVENIDA SANTA LUZIA, NR: 190, COMPLEMENTO: NI - BAIRRO: SANTA LUZIA;GASOLINA;6.799;6.799;7.265666666666667;7.499;7.49;7.49;5.6899999999999995
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO JARDIM CASTRO DAIRE LTDA;AVENIDA ALZIRA V DO AM PEIXOTO, NR: SN, COMPLEMENTO: LOTES 12 E 13 - BAIRRO: SANTA LUZIA;DIESEL;5.619;5.599;6.199000000000001;6.4945;6.89;7.12;7.34
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO JARDIM CASTRO DAIRE LTDA;AVENIDA ALZIRA V DO AM PEIXOTO, NR: SN, COMPLEMENTO: LOTES 12 E 13 - BAIRRO: SANTA LUZIA;DIESEL S10;5.739;5.699;6.365666666666667;6.7945;7.24;7.4399999999999995;7.39
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO JARDIM CASTRO DAIRE LTDA;AVENIDA ALZIRA V DO AM PEIXOTO, NR: SN, COMPLEMENTO: LOTES 12 E 13 - BAIRRO: SANTA LUZIA;ETANOL;6.399;5.5489999999999995;5.9656666666666665;6.7445;6.24;5.74;4.74
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO JARDIM CASTRO DAIRE LTDA;AVENIDA ALZIRA V DO AM PEIXOTO, NR: SN, COMPLEMENTO: LOTES 12 E 13 - BAIRRO: SANTA LUZIA;GASOLINA;7.388999999999999;6.999;7.4656666666666665;7.8345;7.83;7.640000000000001;5.84
SE;RJ;SAO GONCALO;SANTA LUZIA;POSTO JARDIM CASTRO DAIRE LTDA;AVENIDA ALZIRA V DO AM PEIXOTO, NR: SN, COMPLEMENTO: LOTES 12 E 13 - BAIRRO: SANTA LUZIA;GASOLINA ADITIVADA;7.489;7.199;7.582333333333334;7.9345;7.97;7.89;5.9399999999999995
SE;RJ;SAO GONCALO;SÃO MIGUEL;AUTO POSTO SANTA MARIA DA FEIRA LTDA;AVENIDA SAO MIGUEL, NR: 540, COMPLEMENTO: 0 - BAIRRO: SÃO MIGUEL;DIESEL;0.0;0.0;0.0;0.0;0.0;6.39;6.89
SE;RJ;SAO GONCALO;SÃO MIGUEL;AUTO POSTO SANTA MARIA DA FEIRA LTDA;AVENIDA SAO MIGUEL, NR: 540, COMPLEMENTO: 0 - BAIRRO: SÃO MIGUEL;DIESEL S10;5.174;5.349;5.849;6.2975;6.445;6.59;7.09
SE;RJ;SAO GONCALO;SÃO MIGUEL;AUTO POSTO SANTA MARIA DA FEIRA LTDA;AVENIDA SAO MIGUEL, NR: 540, COMPLEMENTO: 0 - BAIRRO: SÃO MIGUEL;ETANOL;5.599;5.399;5.0489999999999995;5.599;5.945;5.6899999999999995;4.74
SE;RJ;SAO GONCALO;SÃO MIGUEL;AUTO POSTO SANTA MARIA DA FEIRA LTDA;AVENIDA SAO MIGUEL, NR: 540, COMPLEMENTO: 0 - BAIRRO: SÃO MIGUEL;GASOLINA;6.899;6.849;7.099;7.449;7.495;7.4399999999999995;5.890000000000001
SE;RJ;SAO GONCALO;SÃO MIGUEL;AUTO POSTO SANTA MARIA DA FEIRA LTDA;AVENIDA SAO MIGUEL, NR: 540, COMPLEMENTO: 0 - BAIRRO: SÃO MIGUEL;GASOLINA ADITIVADA;6.899;6.849;7.099;7.449;7.495;7.4399999999999995;5.890000000000001
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;DIESEL;5.4239999999999995;5.499;6.552333333333333;6.929;6.89;7.29;7.4399999999999995
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;DIESEL S10;5.5489999999999995;5.599;6.855666666666667;7.209;6.99;7.390000000000001;7.54
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;ETANOL;5.596500000000001;5.349;5.442333333333333;6.829000000000001;6.34;5.523333333333333;4.640000000000001
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;GASOLINA;6.949;6.8975;7.432333333333333;7.7490000000000006;7.79;7.523333333333333;5.74
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;GASOLINA ADITIVADA;7.074;7.099;7.582333333333334;7.949;7.99;7.79;5.9399999999999995
SE;RJ;SAO GONCALO;TRIBOBO;GAZPARK PARTICIPACOES LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 651, COMPLEMENTO: LOTE  01 , 02 , A , B - BAIRRO: TRIBOBO;GNV;4.199;4.2989999999999995;4.4656666666666665;4.499;5.19;5.19;4.89
SE;RJ;SAO GONCALO;TRIBOBO;POSTO TRIBOBO LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 100, COMPLEMENTO: NI - BAIRRO: TRIBOBO;DIESEL S10;4.998;5.199;6.049;6.299;0.0;0.0;0.0
SE;RJ;SAO GONCALO;TRIBOBO;POSTO TRIBOBO LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 100, COMPLEMENTO: NI - BAIRRO: TRIBOBO;ETANOL;5.699000000000001;5.332333333333334;5.224;6.099;5.91725;5.615;4.640000000000001
SE;RJ;SAO GONCALO;TRIBOBO;POSTO TRIBOBO LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 100, COMPLEMENTO: NI - BAIRRO: TRIBOBO;GASOLINA;6.899;6.799;7.2415;7.389;7.4822500000000005;7.4825;5.69
SE;RJ;SAO GONCALO;TRIBOBO;POSTO TRIBOBO LTDA;AVENIDA VISCONDE DE SANTAREM, NR: 100, COMPLEMENTO: NI - BAIRRO: TRIBOBO;GASOLINA ADITIVADA;7.199000000000001;6.899;7.34075;7.489;7.58225;7.58;0.0
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;DIESEL;5.399;5.449;6.165666666666667;6.5489999999999995;6.99;7.1899999999999995;7.29
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;DIESEL S10;5.499;5.5489999999999995;6.232333333333334;6.629;7.09;7.34;7.49
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;ETANOL;6.149;5.849;5.898;6.449;6.24;5.99;4.865
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;GASOLINA;7.099;7.0489999999999995;7.432333333333333;7.7490000000000006;7.89;7.74;5.915
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;GASOLINA ADITIVADA;7.1975;7.199;7.565666666666666;7.849;7.99;7.9399999999999995;6.0649999999999995
SE;RJ;SAO GONCALO;VISTA ALEGRE;AUTO POSTO PRIMEIRAO DO LARANJAL LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: SN, COMPLEMENTO: LOTE A - BAIRRO: VISTA ALEGRE;GNV;4.1975;4.2989999999999995;4.399;4.399;5.19;5.19;4.76
SE;RJ;SAO GONCALO;VISTA ALEGRE;POSTO PLANETA SATURNO DE COMBUSTIVEIS LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: 10, COMPLEMENTO: NI - BAIRRO: VISTA ALEGRE;DIESEL S10;5.449;5.549;6.182333333333333;6.4239999999999995;6.6899999999999995;6.715;7.39
SE;RJ;SAO GONCALO;VISTA ALEGRE;POSTO PLANETA SATURNO DE COMBUSTIVEIS LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: 10, COMPLEMENTO: NI - BAIRRO: VISTA ALEGRE;ETANOL;6.2195;5.8445;5.399;6.149;6.165;5.765000000000001;4.785
SE;RJ;SAO GONCALO;VISTA ALEGRE;POSTO PLANETA SATURNO DE COMBUSTIVEIS LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: 10, COMPLEMENTO: NI - BAIRRO: VISTA ALEGRE;GASOLINA;7.149;7.069;7.292333333333333;7.574;7.69;7.59;5.86
SE;RJ;SAO GONCALO;VISTA ALEGRE;POSTO PLANETA SATURNO DE COMBUSTIVEIS LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: 10, COMPLEMENTO: NI - BAIRRO: VISTA ALEGRE;GASOLINA ADITIVADA;7.249;7.199;7.409;7.6739999999999995;7.79;7.79;6.04
SE;RJ;SAO GONCALO;VISTA ALEGRE;POSTO PLANETA SATURNO DE COMBUSTIVEIS LTDA;AVENIDA BISPO DOM JOAO DA MATA, NR: 10, COMPLEMENTO: NI - BAIRRO: VISTA ALEGRE;GNV;4.089;4.244;4.399;4.399;5.09;5.09;4.76
