NomPais;NomSerie;NumTemporada;DataPartida;HorarioPartida;NomTimeMandante;NomTimeVisitante;NumPlacarMandante;NumPlacarVisitante;DscResultado
Brazil;Serie A;2020;2021-01-18;23:00;Goias;Flamengo RJ;0;3;A
Brazil;Serie A;2020;2021-01-20;20:00;Botafogo RJ;Atletico GO;1;3;A
Brazil;Serie A;2020;2021-01-20;21:00;Bahia;Athletico-PR;1;0;H
Brazil;Serie A;2020;2021-01-20;22:15;Gremio;Atletico-MG;1;1;D
Brazil;Serie A;2020;2021-01-20;23:30;Coritiba;Fluminense;3;3;D
Brazil;Serie A;2020;2021-01-21;00:30;Bragantino;Vasco;4;1;H
Brazil;Serie A;2020;2021-01-21;00:30;Sao Paulo;Internacional;1;5;A
Brazil;Serie A;2020;2021-01-21;22:00;Flamengo RJ;Palmeiras;2;0;H
Brazil;Serie A;2020;2021-01-21;22:00;Fortaleza;Santos;2;0;H
Brazil;Serie A;2020;2021-01-21;22:00;Goias;Ceara;0;4;A
Brazil;Serie A;2020;2021-01-22;00:00;Corinthians;Sport Recife;3;0;H
Brazil;Serie A;2020;2021-01-23;22:00;Sao Paulo;Coritiba;1;1;D
Brazil;Serie A;2020;2021-01-24;00:00;Vasco;Atletico-MG;3;2;H
Brazil;Serie A;2020;2021-01-24;19:00;Athletico-PR;Flamengo RJ;2;1;H
Brazil;Serie A;2020;2021-01-24;19:00;Ceara;Palmeiras;2;1;H
Brazil;Serie A;2020;2021-01-24;19:00;Internacional;Gremio;2;1;H
Brazil;Serie A;2020;2021-01-24;21:15;Atletico GO;Fortaleza;2;0;H
Brazil;Serie A;2020;2021-01-24;21:15;Santos;Goias;3;4;A
Brazil;Serie A;2020;2021-01-24;21:15;Sport Recife;Bahia;2;0;H
Brazil;Serie A;2020;2021-01-24;23:30;Fluminense;Botafogo RJ;2;0;H
Brazil;Serie A;2020;2021-01-25;23:00;Corinthians;Bragantino;0;2;A
Brazil;Serie A;2020;2021-01-26;23:00;Atletico-MG;Santos;2;0;H
Brazil;Serie A;2020;2021-01-26;23:00;Palmeiras;Vasco;1;1;D
Brazil;Serie A;2020;2021-01-28;22:00;Bahia;Corinthians;2;1;H
Brazil;Serie A;2020;2021-01-28;23:00;Gremio;Flamengo RJ;2;4;A
Brazil;Serie A;2020;2021-01-31;19:00;Atletico GO;Sao Paulo;2;1;H
Brazil;Serie A;2020;2021-01-31;19:00;Ceara;Athletico-PR;0;2;A
Brazil;Serie A;2020;2021-01-31;19:00;Coritiba;Gremio;1;1;D
Brazil;Serie A;2020;2021-01-31;19:00;Vasco;Bahia;0;0;D
Brazil;Serie A;2020;2021-01-31;20:00;Atletico-MG;Fortaleza;2;0;H
Brazil;Serie A;2020;2021-01-31;21:15;Internacional;Bragantino;2;1;H
Brazil;Serie A;2020;2021-01-31;23:30;Fluminense;Goias;3;0;H
Brazil;Serie A;2020;2021-01-02;23:00;Sport Recife;Flamengo RJ;0;3;A
Brazil;Serie A;2020;2021-02-02;19:00;Palmeiras;Botafogo RJ;1;1;D
Brazil;Serie A;2020;2021-03-02;19:00;Gremio;Santos;3;3;D
Brazil;Serie A;2020;2021-03-02;22:15;Bragantino;Atletico GO;2;0;H
Brazil;Serie A;2020;2021-04-02;00:30;Bahia;Fluminense;0;1;A
Brazil;Serie A;2020;2021-04-02;00:30;Corinthians;Ceara;2;1;H
Brazil;Serie A;2020;2021-04-02;00:30;Goias;Atletico-MG;1;0;H
Brazil;Serie A;2020;2021-04-02;21:30;Fortaleza;Coritiba;3;1;H
Brazil;Serie A;2020;2021-05-02;00:00;Athletico-PR;Internacional;0;0;D
Brazil;Serie A;2020;2021-05-02;00:00;Flamengo RJ;Vasco;2;0;H
Brazil;Serie A;2020;2021-05-02;23:00;Botafogo RJ;Sport Recife;0;1;A
Brazil;Serie A;2020;2021-06-02;22:00;Bahia;Goias;3;3;D
Brazil;Serie A;2020;2021-07-02;00:00;Atletico GO;Santos;1;1;D
Brazil;Serie A;2020;2021-07-02;23:30;Bragantino;Flamengo RJ;1;1;D
Brazil;Serie A;2020;2021-08-02;23:00;Botafogo RJ;Gremio;2;5;A
Brazil;Serie A;2020;2021-10-02;22:00;Internacional;Sport Recife;1;2;A
Brazil;Serie A;2020;2021-10-02;22:15;Fortaleza;Vasco;3;0;H
Brazil;Serie A;2020;2021-11-02;00:00;Sao Paulo;Ceara;1;1;D
Brazil;Serie A;2020;2021-11-02;00:30;Corinthians;Athletico-PR;3;3;D
Brazil;Serie A;2020;2021-11-02;00:30;Fluminense;Atletico-MG;0;0;D
Brazil;Serie A;2020;2021-02-13;20:00;Goias;Botafogo RJ;2;0;H
Brazil;Serie A;2020;2021-02-13;22:00;Atletico-MG;Bahia;1;1;D
Brazil;Serie A;2020;2021-02-13;22:00;Santos;Coritiba;2;0;H
Brazil;Serie A;2020;2021-02-14;19:00;Flamengo RJ;Corinthians;2;1;H
Brazil;Serie A;2020;2021-02-14;19:00;Vasco;Internacional;0;2;A
Brazil;Serie A;2020;2021-02-14;21:15;Athletico-PR;Atletico GO;2;1;H
Brazil;Serie A;2020;2021-02-14;21:15;Palmeiras;Fortaleza;3;0;H
Brazil;Serie A;2020;2021-02-14;23:30;Gremio;Sao Paulo;1;2;A
Brazil;Serie A;2020;2021-02-15;21:00;Ceara;Fluminense;1;3;A
Brazil;Serie A;2020;2021-02-15;23:00;Sport Recife;Bragantino;0;0;D
Brazil;Serie A;2020;2021-02-17;22:00;Santos;Corinthians;1;0;H
Brazil;Serie A;2020;2021-02-17;22:30;Coritiba;Palmeiras;1;0;H
Brazil;Serie A;2020;2021-02-20;00:30;Sao Paulo;Palmeiras;1;1;D
Brazil;Serie A;2020;2021-02-20;21:30;Coritiba;Ceara;0;2;A
Brazil;Serie A;2020;2021-02-21;00:00;Fortaleza;Bahia;0;4;A
Brazil;Serie A;2020;2021-02-21;19:00;Corinthians;Vasco;0;0;D
Brazil;Serie A;2020;2021-02-21;19:00;Flamengo RJ;Internacional;2;1;H
Brazil;Serie A;2020;2021-02-21;19:00;Sport Recife;Atletico-MG;2;3;A
Brazil;Serie A;2020;2021-02-21;21:15;Gremio;Athletico-PR;1;0;H
Brazil;Serie A;2020;2021-02-21;21:15;Santos;Fluminense;1;1;D
Brazil;Serie A;2020;2021-02-21;23:30;Goias;Bragantino;0;0;D
Brazil;Serie A;2020;2021-02-22;21:00;Palmeiras;Atletico GO;1;1;D
Brazil;Serie A;2020;2021-02-22;23:00;Botafogo RJ;Sao Paulo;1;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Athletico-PR;Sport Recife;2;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Atletico GO;Coritiba;3;1;H
Brazil;Serie A;2020;2021-02-26;00:30;Atletico-MG;Palmeiras;2;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Bahia;Santos;2;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Bragantino;Gremio;1;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Ceara;Botafogo RJ;2;1;H
Brazil;Serie A;2020;2021-02-26;00:30;Fluminense;Fortaleza;2;0;H
Brazil;Serie A;2020;2021-02-26;00:30;Internacional;Corinthians;0;0;D
Brazil;Serie A;2020;2021-02-26;00:30;Sao Paulo;Flamengo RJ;2;1;H
Brazil;Serie A;2020;2021-02-26;00:30;Vasco;Goias;3;2;H
Brazil;Serie A;2021;2021-05-29;23:00;Cuiaba;Juventude;2;2;D
Brazil;Serie A;2021;2021-05-30;00:00;Bahia;Santos;3;0;H
Brazil;Serie A;2021;2021-05-30;01:00;Sao Paulo;Fluminense;0;0;D
Brazil;Serie A;2021;2021-05-30;15:00;Atletico-MG;Fortaleza;1;2;A
Brazil;Serie A;2021;2021-05-30;20:00;Ceara;Gremio;3;2;H
Brazil;Serie A;2021;2021-05-30;20:00;Flamengo RJ;Palmeiras;1;0;H
Brazil;Serie A;2021;2021-05-30;22:15;Athletico-PR;America MG;1;0;H
Brazil;Serie A;2021;2021-05-30;22:15;Chapecoense-SC;Bragantino;0;3;A
Brazil;Serie A;2021;2021-05-30;22:15;Corinthians;Atletico GO;0;1;A
Brazil;Serie A;2021;2021-05-31;00:30;Internacional;Sport Recife;2;2;D
Brazil;Serie A;2021;2021-05-06;23:00;Atletico GO;Sao Paulo;2;0;H
Brazil;Serie A;2021;2021-06-06;01:00;Bragantino;Bahia;3;3;D
Brazil;Serie A;2021;2021-06-06;01:00;Santos;Ceara;3;1;H
Brazil;Serie A;2021;2021-06-06;15:00;Fluminense;Cuiaba;1;0;H
Brazil;Serie A;2021;2021-06-06;20:00;America MG;Corinthians;0;1;A
Brazil;Serie A;2021;2021-06-06;20:00;Fortaleza;Internacional;5;1;H
Brazil;Serie A;2021;2021-06-06;22:15;Juventude;Athletico-PR;0;3;A
Brazil;Serie A;2021;2021-06-06;22:15;Palmeiras;Chapecoense-SC;3;1;H
Brazil;Serie A;2021;2021-07-06;00:30;Sport Recife;Atletico-MG;0;1;A
Brazil;Serie A;2021;2021-12-06;23:00;Palmeiras;Corinthians;1;1;D
Brazil;Serie A;2021;2021-12-06;23:00;Santos;Juventude;0;0;D
Brazil;Serie A;2021;2021-06-13;20:00;Atletico-MG;Sao Paulo;1;0;H
Brazil;Serie A;2021;2021-06-13;20:00;Flamengo RJ;America MG;2;0;H
Brazil;Serie A;2021;2021-06-13;20:00;Gremio;Athletico-PR;0;1;A
Brazil;Serie A;2021;2021-06-14;00:30;Bahia;Internacional;0;1;A
Brazil;Serie A;2021;2021-06-14;00:30;Bragantino;Fluminense;2;2;D
Brazil;Serie A;2021;2021-06-14;00:30;Chapecoense-SC;Ceara;0;0;D
Brazil;Serie A;2021;2021-06-14;00:30;Fortaleza;Sport Recife;1;0;H
Brazil;Serie A;2021;2021-06-16;23:00;Internacional;Atletico-MG;0;1;A
Brazil;Serie A;2021;2021-06-16;23:00;Sao Paulo;Chapecoense-SC;1;1;D
Brazil;Serie A;2021;2021-06-17;00:30;Corinthians;Bragantino;1;2;A
Brazil;Serie A;2021;2021-06-17;01:30;Juventude;Palmeiras;0;3;A
Brazil;Serie A;2021;2021-06-17;20:00;America MG;Cuiaba;0;0;D
Brazil;Serie A;2021;2021-06-17;20:00;Ceara;Bahia;1;2;A
Brazil;Serie A;2021;2021-06-17;23:00;Atletico GO;Fortaleza;0;0;D
Brazil;Serie A;2021;2021-06-17;23:00;Fluminense;Santos;1;0;H
Brazil;Serie A;2021;2021-06-17;23:00;Sport Recife;Gremio;1;0;H
Brazil;Serie A;2021;2021-06-20;01:00;Flamengo RJ;Bragantino;2;3;A
Brazil;Serie A;2021;2021-06-20;15:00;Palmeiras;America MG;2;1;H
Brazil;Serie A;2021;2021-06-20;20:00;Bahia;Corinthians;0;0;D
Brazil;Serie A;2021;2021-06-20;20:00;Internacional;Ceara;1;1;D
Brazil;Serie A;2021;2021-06-20;22:15;Athletico-PR;Atletico GO;2;1;H
Brazil;Serie A;2021;2021-06-20;22:15;Fortaleza;Fluminense;1;1;D
Brazil;Serie A;2021;2021-06-20;22:15;Santos;Sao Paulo;2;0;H
Brazil;Serie A;2021;2021-06-21;00:30;Juventude;Sport Recife;1;0;H
Brazil;Serie A;2021;2021-06-22;00:00;Atletico-MG;Chapecoense-SC;1;1;D
Brazil;Serie A;2021;2021-06-23;23:00;Atletico GO;Fluminense;1;0;H
Brazil;Serie A;2021;2021-06-23;23:00;Bragantino;Palmeiras;3;1;H
Brazil;Serie A;2021;2021-06-23;23:00;Flamengo RJ;Fortaleza;2;1;H
Brazil;Serie A;2021;2021-06-23;23:00;Sao Paulo;Cuiaba;2;2;D
Brazil;Serie A;2021;2021-06-24;20:00;America MG;Juventude;1;1;D
Brazil;Serie A;2021;2021-06-24;23:00;Ceara;Atletico-MG;2;1;H
Brazil;Serie A;2021;2021-06-24;23:00;Chapecoense-SC;Internacional;1;2;A
Brazil;Serie A;2021;2021-06-24;23:00;Corinthians;Sport Recife;2;1;H
Brazil;Serie A;2021;2021-06-25;01:30;Bahia;Athletico-PR;2;1;H
Brazil;Serie A;2021;2021-06-25;01:30;Gremio;Santos;2;2;D
Brazil;Serie A;2021;2021-06-27;15:00;Juventude;Flamengo RJ;1;0;H
Brazil;Serie A;2021;2021-06-27;20:00;Fluminense;Corinthians;1;1;D
Brazil;Serie A;2021;2021-06-28;00:00;Athletico-PR;Chapecoense-SC;2;2;D
Brazil;Serie A;2021;2021-06-28;00:00;Gremio;Fortaleza;0;0;D
Brazil;Serie A;2021;2021-06-28;00:00;Palmeiras;Bahia;3;2;H
Brazil;Serie A;2021;2021-06-28;00:30;America MG;Internacional;1;1;D
Brazil;Serie A;2021;2021-06-28;00:30;Ceara;Sao Paulo;1;1;D
Brazil;Serie A;2021;2021-06-28;00:30;Santos;Atletico-MG;2;0;H
Brazil;Serie A;2021;2021-06-28;00:30;Sport Recife;Cuiaba;0;0;D
Brazil;Serie A;2021;2021-06-29;00:00;Atletico GO;Bragantino;0;1;A
Brazil;Serie A;2021;2021-06-30;20:00;Fluminense;Athletico-PR;1;4;A
Brazil;Serie A;2021;2021-06-30;20:00;Fortaleza;Chapecoense-SC;3;2;H
Brazil;Serie A;2021;2021-06-30;23:00;Bahia;America MG;3;4;A
Brazil;Serie A;2021;2021-06-30;23:00;Internacional;Palmeiras;1;2;A
Brazil;Serie A;2021;2021-01-07;00:30;Santos;Sport Recife;0;0;D
Brazil;Serie A;2021;2021-01-07;01:30;Corinthians;Sao Paulo;0;0;D
Brazil;Serie A;2021;2021-01-07;01:30;Juventude;Gremio;2;0;H
Brazil;Serie A;2021;2021-01-07;20:00;Bragantino;Ceara;0;0;D
Brazil;Serie A;2021;2021-01-07;23:00;Atletico-MG;Atletico GO;4;1;H
Brazil;Serie A;2021;2021-02-07;00:00;Cuiaba;Flamengo RJ;0;2;A
Brazil;Serie A;2021;2021-03-07;23:00;America MG;Santos;2;0;H
Brazil;Serie A;2021;2021-03-07;23:00;Athletico-PR;Fortaleza;2;1;H
Brazil;Serie A;2021;2021-04-07;01:00;Corinthians;Internacional;1;1;D
Brazil;Serie A;2021;2021-04-07;15:00;Chapecoense-SC;Bahia;0;2;A
Brazil;Serie A;2021;2021-04-07;20:00;Flamengo RJ;Fluminense;0;1;A
Brazil;Serie A;2021;2021-04-07;20:00;Sport Recife;Palmeiras;0;1;A
Brazil;Serie A;2021;2021-04-07;22:15;Ceara;Juventude;2;0;H
Brazil;Serie A;2021;2021-04-07;22:15;Cuiaba;Atletico-MG;0;1;A
Brazil;Serie A;2021;2021-04-07;22:15;Sao Paulo;Bragantino;1;2;A
Brazil;Serie A;2021;2021-05-07;00:30;Gremio;Atletico GO;0;1;A
Brazil;Serie A;2021;2021-06-07;23:30;Santos;Athletico-PR;2;1;H
Brazil;Serie A;2021;2021-07-07;22:00;Bahia;Juventude;1;0;H
Brazil;Serie A;2021;2021-07-07;22:00;Bragantino;Cuiaba;1;1;D
Brazil;Serie A;2021;2021-07-07;22:00;Fortaleza;America MG;4;0;H
Brazil;Serie A;2021;2021-07-07;23:00;Atletico-MG;Flamengo RJ;2;1;H
Brazil;Serie A;2021;2021-07-07;23:00;Palmeiras;Gremio;2;0;H
Brazil;Serie A;2021;2021-07-07;23:15;Atletico GO;Sport Recife;1;1;D
Brazil;Serie A;2021;2021-08-07;01:30;Fluminense;Ceara;0;0;D
Brazil;Serie A;2021;2021-08-07;01:30;Internacional;Sao Paulo;0;2;A
Brazil;Serie A;2021;2021-09-07;01:00;Chapecoense-SC;Corinthians;0;1;A
Brazil;Serie A;2021;2021-10-07;20:30;Gremio;Internacional;0;0;D
Brazil;Serie A;2021;2021-10-07;20:30;Palmeiras;Santos;3;2;H
Brazil;Serie A;2021;2021-10-07;21:30;Athletico-PR;Bragantino;2;2;D
Brazil;Serie A;2021;2021-10-07;23:00;America MG;Atletico-MG;0;1;A
Brazil;Serie A;2021;2021-10-07;23:00;Sao Paulo;Bahia;1;0;H
Brazil;Serie A;2021;2021-10-07;23:00;Sport Recife;Fluminense;1;2;A
Brazil;Serie A;2021;2021-11-07;15:00;Juventude;Atletico GO;1;1;D
Brazil;Serie A;2021;2021-11-07;22:15;Cuiaba;Ceara;2;2;D
Brazil;Serie A;2021;2021-11-07;22:15;Flamengo RJ;Chapecoense-SC;2;1;H
Brazil;Serie A;2021;2021-12-07;00:30;Fortaleza;Corinthians;1;0;H
Brazil;Serie A;2021;2021-07-17;21:00;Ceara;Athletico-PR;1;0;H
Brazil;Serie A;2021;2021-07-17;21:00;Sao Paulo;Fortaleza;0;1;A
Brazil;Serie A;2021;2021-07-17;23:00;Corinthians;Atletico-MG;1;2;A
Brazil;Serie A;2021;2021-07-18;01:00;Fluminense;Gremio;0;1;A
Brazil;Serie A;2021;2021-07-18;15:00;Chapecoense-SC;Cuiaba;2;3;A
Brazil;Serie A;2021;2021-07-18;20:00;Atletico GO;Palmeiras;0;3;A
Brazil;Serie A;2021;2021-07-18;22:15;Bahia;Flamengo RJ;0;5;A
Brazil;Serie A;2021;2021-07-19;00:30;Bragantino;Santos;2;2;D
Brazil;Serie A;2021;2021-07-19;00:30;Internacional;Juventude;1;0;H
Brazil;Serie A;2021;2021-07-20;00:00;America MG;Sport Recife;0;1;A
Brazil;Serie A;2021;2021-07-21;23:00;Cuiaba;Atletico GO;2;1;H
Brazil;Serie A;2021;2021-07-24;21:00;Gremio;America MG;1;1;D
Brazil;Serie A;2021;2021-07-24;23:00;Palmeiras;Fluminense;1;0;H
Brazil;Serie A;2021;2021-07-25;15:00;Atletico-MG;Bahia;3;0;H
Brazil;Serie A;2021;2021-07-25;20:00;Flamengo RJ;Sao Paulo;5;1;H
Brazil;Serie A;2021;2021-07-25;20:00;Fortaleza;Bragantino;1;0;H
Brazil;Serie A;2021;2021-07-25;22:15;Athletico-PR;Internacional;2;1;H
Brazil;Serie A;2021;2021-07-25;22:15;Santos;Atletico GO;0;1;A
Brazil;Serie A;2021;2021-07-26;00:30;Sport Recife;Ceara;0;0;D
Brazil;Serie A;2021;2021-07-26;22:00;Juventude;Chapecoense-SC;1;0;H
Brazil;Serie A;2021;2021-07-27;00:00;Cuiaba;Corinthians;1;2;A
Brazil;Serie A;2021;2021-07-31;23:00;Sao Paulo;Palmeiras;0;0;D
Brazil;Serie A;2021;2021-01-08;00:00;Internacional;Cuiaba;0;0;D
Brazil;Serie A;2021;2021-01-08;01:00;Bragantino;Gremio;1;0;H
Brazil;Serie A;2021;2021-01-08;20:00;Atletico-MG;Athletico-PR;2;0;H
Brazil;Serie A;2021;2021-01-08;20:00;Corinthians;Flamengo RJ;1;3;A
Brazil;Serie A;2021;2021-01-08;22:15;Bahia;Sport Recife;0;1;A
Brazil;Serie A;2021;2021-01-08;22:15;Chapecoense-SC;Santos;0;1;A
Brazil;Serie A;2021;2021-02-08;00:30;Atletico GO;America MG;1;1;D
Brazil;Serie A;2021;2021-02-08;00:30;Ceara;Fortaleza;3;1;H
Brazil;Serie A;2021;2021-06-08;23:00;Sport Recife;Bragantino;0;0;D
Brazil;Serie A;2021;2021-07-08;22:00;Athletico-PR;Sao Paulo;1;2;A
Brazil;Serie A;2021;2021-08-08;01:00;Cuiaba;Bahia;1;1;D
Brazil;Serie A;2021;2021-08-08;01:00;Palmeiras;Fortaleza;2;3;A
Brazil;Serie A;2021;2021-08-08;20:00;America MG;Fluminense;1;0;H
Brazil;Serie A;2021;2021-08-08;20:00;Juventude;Atletico-MG;1;2;A
Brazil;Serie A;2021;2021-08-08;20:00;Santos;Corinthians;0;0;D
Brazil;Serie A;2021;2021-08-08;22:15;Ceara;Atletico GO;0;0;D
Brazil;Serie A;2021;2021-08-08;22:15;Flamengo RJ;Internacional;0;4;A
Brazil;Serie A;2021;2021-10-08;00:00;Gremio;Chapecoense-SC;2;1;H
Brazil;Serie A;2021;2021-08-14;21:00;Bragantino;Juventude;1;2;A
Brazil;Serie A;2021;2021-08-14;23:00;Atletico-MG;Palmeiras;2;0;H
Brazil;Serie A;2021;2021-08-15;01:00;Sao Paulo;Gremio;2;1;H
Brazil;Serie A;2021;2021-08-15;20:00;Corinthians;Ceara;3;1;H
Brazil;Serie A;2021;2021-08-15;20:00;Flamengo RJ;Sport Recife;2;0;H
Brazil;Serie A;2021;2021-08-15;22:15;Bahia;Atletico GO;1;2;A
Brazil;Serie A;2021;2021-08-15;22:15;Cuiaba;Athletico-PR;1;0;H
Brazil;Serie A;2021;2021-08-15;22:15;Fortaleza;Santos;1;1;D
Brazil;Serie A;2021;2021-08-16;00:30;Internacional;Fluminense;4;2;H
Brazil;Serie A;2021;2021-08-17;00:00;Chapecoense-SC;America MG;1;1;D
Brazil;Serie A;2021;2021-08-18;23:00;Cuiaba;Gremio;0;1;A
Brazil;Serie A;2021;2021-08-21;21:00;Atletico GO;Chapecoense-SC;1;1;D
Brazil;Serie A;2021;2021-08-21;23:00;Gremio;Bahia;2;0;H
Brazil;Serie A;2021;2021-08-22;01:00;Juventude;Fortaleza;1;1;D
Brazil;Serie A;2021;2021-08-22;15:00;Palmeiras;Cuiaba;0;2;A
Brazil;Serie A;2021;2021-08-22;20:00;Athletico-PR;Corinthians;0;1;A
Brazil;Serie A;2021;2021-08-22;20:00;Ceara;Flamengo RJ;1;1;D
Brazil;Serie A;2021;2021-08-22;22:15;Santos;Internacional;2;2;D
Brazil;Serie A;2021;2021-08-23;00:30;Sport Recife;Sao Paulo;0;1;A
Brazil;Serie A;2021;2021-08-24;00:00;America MG;Bragantino;0;2;A
Brazil;Serie A;2021;2021-08-24;00:00;Fluminense;Atletico-MG;1;1;D
Brazil;Serie A;2021;2021-08-28;21:00;Sport Recife;Chapecoense-SC;0;0;D
Brazil;Serie A;2021;2021-08-28;23:00;Santos;Flamengo RJ;0;4;A
Brazil;Serie A;2021;2021-08-29;01:00;Gremio;Corinthians;0;1;A
Brazil;Serie A;2021;2021-08-29;01:00;Palmeiras;Athletico-PR;2;1;H
Brazil;Serie A;2021;2021-08-29;15:00;America MG;Ceara;2;0;H
Brazil;Serie A;2021;2021-08-29;20:00;Juventude;Sao Paulo;1;1;D
Brazil;Serie A;2021;2021-08-29;22:15;Atletico GO;Internacional;0;0;D
Brazil;Serie A;2021;2021-08-30;00:30;Bragantino;Atletico-MG;1;1;D
Brazil;Serie A;2021;2021-08-30;23:00;Fluminense;Bahia;2;0;H
Brazil;Serie A;2021;2021-08-31;01:30;Fortaleza;Cuiaba;0;0;D
Brazil;Serie A;2021;2021-02-09;23:00;Fluminense;Juventude;1;1;D
Brazil;Serie A;2021;2021-05-09;01:00;Bahia;Fortaleza;4;2;H
Brazil;Serie A;2021;2021-05-09;01:00;Cuiaba;Santos;2;1;H
Brazil;Serie A;2021;2021-05-09;22:15;Athletico-PR;Sport Recife;0;0;D
Brazil;Serie A;2021;2021-08-09;01:30;Chapecoense-SC;Fluminense;1;2;A
Brazil;Serie A;2021;2021-08-09;01:30;Corinthians;Juventude;1;1;D
Brazil;Serie A;2021;2021-11-09;20:00;America MG;Athletico-PR;2;0;H
Brazil;Serie A;2021;2021-11-09;21:00;Juventude;Cuiaba;1;2;A
Brazil;Serie A;2021;2021-11-09;23:00;Bragantino;Chapecoense-SC;1;2;A
Brazil;Serie A;2021;2021-12-09;01:00;Santos;Bahia;0;0;D
Brazil;Serie A;2021;2021-12-09;15:00;Gremio;Ceara;2;0;H
Brazil;Serie A;2021;2021-12-09;20:00;Fortaleza;Atletico-MG;0;2;A
Brazil;Serie A;2021;2021-12-09;20:00;Palmeiras;Flamengo RJ;1;3;A
Brazil;Serie A;2021;2021-12-09;22:15;Atletico GO;Corinthians;1;1;D
Brazil;Serie A;2021;2021-09-13;00:30;Fluminense;Sao Paulo;2;1;H
Brazil;Serie A;2021;2021-09-14;00:00;Sport Recife;Internacional;0;1;A
Brazil;Serie A;2021;2021-09-18;21:00;Chapecoense-SC;Palmeiras;0;2;A
Brazil;Serie A;2021;2021-09-18;22:45;Athletico-PR;Juventude;2;1;H
Brazil;Serie A;2021;2021-09-18;23:00;Atletico-MG;Sport Recife;3;0;H
Brazil;Serie A;2021;2021-09-19;01:00;Bahia;Bragantino;1;1;D
Brazil;Serie A;2021;2021-09-19;01:00;Ceara;Santos;0;0;D
Brazil;Serie A;2021;2021-09-19;15:00;Internacional;Fortaleza;1;0;H
Brazil;Serie A;2021;2021-09-19;20:00;Sao Paulo;Atletico GO;2;1;H
Brazil;Serie A;2021;2021-09-19;22:15;Corinthians;America MG;1;1;D
Brazil;Serie A;2021;2021-09-20;00:30;Flamengo RJ;Gremio;0;1;A
Brazil;Serie A;2021;2021-09-21;00:00;Cuiaba;Fluminense;2;2;D
Brazil;Serie A;2021;2021-09-23;00:30;Sao Paulo;America MG;0;0;D
Brazil;Serie A;2021;2021-09-25;21:00;Ceara;Chapecoense-SC;1;0;H
Brazil;Serie A;2021;2021-09-25;23:00;Corinthians;Palmeiras;2;1;H
Brazil;Serie A;2021;2021-09-26;01:00;Sao Paulo;Atletico-MG;0;0;D
Brazil;Serie A;2021;2021-09-26;15:00;America MG;Flamengo RJ;1;1;D
Brazil;Serie A;2021;2021-09-26;20:00;Fluminense;Bragantino;2;1;H
Brazil;Serie A;2021;2021-09-26;20:00;Internacional;Bahia;2;0;H
Brazil;Serie A;2021;2021-09-26;20:00;Juventude;Santos;3;0;H
Brazil;Serie A;2021;2021-09-26;22:15;Athletico-PR;Gremio;4;2;H
Brazil;Serie A;2021;2021-09-26;22:15;Sport Recife;Fortaleza;0;1;A
Brazil;Serie A;2021;2021-09-27;00:30;Atletico GO;Cuiaba;0;0;D
Brazil;Serie A;2021;2021-02-10;21:00;Cuiaba;America MG;0;2;A
Brazil;Serie A;2021;2021-02-10;21:00;Fortaleza;Atletico GO;0;3;A
Brazil;Serie A;2021;2021-02-10;23:00;Bragantino;Corinthians;2;2;D
Brazil;Serie A;2021;2021-03-10;01:00;Atletico-MG;Internacional;1;0;H
Brazil;Serie A;2021;2021-03-10;20:00;Chapecoense-SC;Sao Paulo;1;1;D
Brazil;Serie A;2021;2021-03-10;20:00;Flamengo RJ;Athletico-PR;3;0;H
Brazil;Serie A;2021;2021-03-10;22:15;Palmeiras;Juventude;1;1;D
Brazil;Serie A;2021;2021-04-10;00:30;Gremio;Sport Recife;1;2;A
Brazil;Serie A;2021;2021-06-10;01:30;Corinthians;Bahia;3;1;H
Brazil;Serie A;2021;2021-06-10;23:00;Atletico GO;Athletico-PR;0;2;A
Brazil;Serie A;2021;2021-06-10;23:00;Ceara;Internacional;0;0;D
Brazil;Serie A;2021;2021-06-10;23:00;Chapecoense-SC;Atletico-MG;2;2;D
Brazil;Serie A;2021;2021-06-10;23:00;Sport Recife;Juventude;3;1;H
Brazil;Serie A;2021;2021-07-10;00:30;Bragantino;Flamengo RJ;1;1;D
Brazil;Serie A;2021;2021-07-10;01:30;America MG;Palmeiras;2;1;H
Brazil;Serie A;2021;2021-07-10;01:30;Fluminense;Fortaleza;0;2;A
Brazil;Serie A;2021;2021-07-10;01:30;Gremio;Cuiaba;2;2;D
Brazil;Serie A;2021;2021-07-10;22:30;Sao Paulo;Santos;1;1;D
Brazil;Serie A;2021;2021-09-10;20:30;Atletico-MG;Ceara;3;1;H
Brazil;Serie A;2021;2021-09-10;20:30;Fluminense;Atletico GO;0;0;D
Brazil;Serie A;2021;2021-09-10;20:30;Sport Recife;Corinthians;1;0;H
Brazil;Serie A;2021;2021-09-10;23:00;Athletico-PR;Bahia;0;2;A
Brazil;Serie A;2021;2021-09-10;23:00;Fortaleza;Flamengo RJ;0;3;A
Brazil;Serie A;2021;2021-10-10;01:00;Juventude;America MG;1;1;D
Brazil;Serie A;2021;2021-10-10;01:00;Palmeiras;Bragantino;2;4;A
