Empresa;CodClasseImobilizado;CodImobilizadoImobilizado;CodSBN;DescricaoImobilizado;CodigoDenominacaoImobilizado;CodClienteRecebMercadoria;LocalInstalacao;TextoImobilizado;DtIncorporacao;Qtd;UnidadeMedida0;UnidadeMedida1;QtdRetroativa;UnidadeMedida2;NumeroInventario;NumeroSerieChassi;CentroCusto;NomCetro;CodigoCentro;CodigoEspecie;DescricaoEspecie;OrdemInvestimento;ElementoPEP;DtDesativacao;ImobilizadoOrigem;SubNumeroIEA;ValorArquisicaoAtual;CodigoMoeda;ValorDepreciacaoAtual;CodigoMoeda1;ValorContabilAtual;CodigoMoeda2
1001;2300;230000006848;0;VASILHAMES P20;001-132211-206286413-0;0000000000;;VASILHAMES P20;14.12.2009;113,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;39.287,63;BRL;32.920,37-;BRL;6.367,26;BRL
1001;2300;230000006875;0;VASILHAMES P20 PIT STOP;001-132211-206286446-0;0000000000;;VASILHAMES P20 PIT STOP;03.06.2012;20,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;11.440,00;BRL;7.523,16-;BRL;3.916,84;BRL
1001;2300;230000006877;0;VASILHAMES P20 PIT STOP;001-132211-206286445-0;0000000000;;VASILHAMES P20 PIT STOP;24.06.2010;12,000;UN;UN;0,000;UN;;;1021228;1021;Adm Central MD;1100;BOTIJÃO P20 - KIT PIT STOP;;;00.00.0000;;;6.008,38;BRL;4.794,85-;BRL;1.213,53;BRL
1001;2300;230000006894;0;VASILHAMES P20;001-132211-206286472-0;0000000000;;VASILHAMES P20;15.02.2012;120,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;38.152,07;BRL;25.907,98-;BRL;12.244,09;BRL
1001;2300;230000006895;0;VASILHAMES P20;001-132211-206286471-0;0000000000;;VASILHAMES P20;28.01.2008;52,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;21.185,38;BRL;20.663,51-;BRL;521,87;BRL
1001;2300;230000006945;0;VASILHAMES P20;001-132211-206286540-0;0000000000;;VASILHAMES P20;04.08.2013;250,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;91.085,50;BRL;52.646,95-;BRL;38.438,55;BRL
1001;2300;230000006949;0;VASILHAMES P20;001-132211-206286543-0;0000000000;;VASILHAMES P20;19.12.2012;154,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;30.800,00;BRL;19.902,60-;BRL;10.897,40;BRL
1001;2300;230000007000;0;VASILHAMES P20;001-132211-206286605-0;0000000000;;VASILHAMES P20;05.02.2009;45,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;24.059,66;BRL;21.358,31-;BRL;2.701,35;BRL
1001;2300;230000007031;0;VASILHAMES P20;001-132211-206286647-0;0000000000;;VASILHAMES P20;07.04.2010;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;11.646,75;BRL;9.392,59-;BRL;2.254,16;BRL
1001;2300;230000007032;0;VASILHAMES P20;001-132211-206286648-0;0000000000;;VASILHAMES P20;07.04.2010;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;388,22;BRL;316,34-;BRL;71,88;BRL
1001;2300;230000007040;0;VASILHAMES P20;001-132211-206286646-0;0000000000;;VASILHAMES P20;07.04.2010;15,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;3.882,25;BRL;3.130,84-;BRL;751,41;BRL
1001;2300;230000007041;0;VASILHAMES P20;001-132211-206286656-0;0000000000;;VASILHAMES P20;19.04.2010;60,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;22.602,06;BRL;18.306,85-;BRL;4.295,21;BRL
1001;2300;230000007056;0;VASILHAMES P20;001-132211-206286673-0;0000000000;;VASILHAMES P20;18.11.2010;80,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;26.342,19;BRL;20.161,91-;BRL;6.180,28;BRL
1001;2300;230000007057;0;VASILHAMES P20;001-132211-206286674-0;0000000000;;VASILHAMES P20;30.12.2009;11,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;4.025,70;BRL;3.370,24-;BRL;655,46;BRL
1001;2300;230000007058;0;VASILHAMES P20;001-132211-206286675-0;0000000000;;VASILHAMES P20;30.12.2009;38,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;12.809,04;BRL;10.723,44-;BRL;2.085,60;BRL
1001;2300;230000007127;0;VASILHAMES P20;001-132211-206286899-0;0000000000;;VASILHAMES P20;03.01.2010;2,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;728,47;BRL;600,21-;BRL;128,26;BRL
1001;2300;230000007129;0;VASILHAMES P20;001-132211-206286902-0;0000000000;;VASILHAMES P20;23.01.2011;73,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;10.950,00;BRL;8.335,96-;BRL;2.614,04;BRL
1001;2300;230000007131;0;VASILHAMES P20;001-132211-206286903-0;0000000000;;VASILHAMES P20;19.11.2010;49,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;16.649,99;BRL;13.154,52-;BRL;3.495,47;BRL
1001;2300;230000007146;0;VASILHAMES P20;001-132211-206286920-0;0000000000;;VASILHAMES P20;23.12.2009;22,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;8.527,11;BRL;7.141,10-;BRL;1.386,01;BRL
1001;2300;230000007147;0;VASILHAMES P20;001-132211-206286921-0;0000000000;;VASILHAMES P20;23.12.2009;10,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;3.938,33;BRL;3.245,84-;BRL;692,49;BRL
1001;2300;230000007148;0;VASILHAMES P20;001-132211-206286923-0;0000000000;;VASILHAMES P20;23.12.2009;22,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;8.664,32;BRL;7.140,88-;BRL;1.523,44;BRL
1001;2300;230000007149;0;VASILHAMES P20;001-132211-206286924-0;0000000000;;VASILHAMES P20;23.12.2009;2,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;787,66;BRL;649,17-;BRL;138,49;BRL
1001;2300;230000007150;0;VASILHAMES P20;001-132211-206286925-0;0000000000;;VASILHAMES P20;23.12.2009;2,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;1.269,54;BRL;1.069,19-;BRL;200,35;BRL
1001;2300;230000007156;0;VASILHAMES P20;001-132211-206286931-0;0000000000;;VASILHAMES P20;30.01.2009;13,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;7.054,33;BRL;6.415,07-;BRL;639,26;BRL
1001;2300;230000007180;0;VASILHAMES P20;001-132211-206514-0;0000000000;;VASILHAMES P20;18.02.2015;304,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;230000008639;0;45.694,38;BRL;21.658,61-;BRL;24.035,77;BRL
1001;2300;230000007189;0;VASILHAMES P45;001-132211-206728-0;0000000000;;VASILHAMES P45;07.04.2015;132,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;19.800,00;BRL;9.051,42-;BRL;10.748,58;BRL
1001;2300;230000007190;0;VASILHAMES P45;001-132211-206729-0;0000000000;;VASILHAMES P45;07.04.2015;156,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;23.400,00;BRL;10.697,13-;BRL;12.702,87;BRL
1001;2300;230000007191;0;VASILHAMES P45;001-132211-206730-0;0000000000;;VASILHAMES P45;07.04.2015;264,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;39.600,00;BRL;18.102,87-;BRL;21.497,13;BRL
1001;2300;230000007192;0;VASILHAMES P45;001-132211-206731-0;0000000000;;VASILHAMES P45;07.04.2015;132,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;19.800,00;BRL;9.051,42-;BRL;10.748,58;BRL
1001;2300;230000007193;0;VASILHAMES P45;001-132211-206732-0;0000000000;;VASILHAMES P45;07.04.2015;132,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;19.800,00;BRL;9.051,42-;BRL;10.748,58;BRL
1001;2300;230000007194;0;VASILHAMES P45;001-132211-206734-0;0000000000;;VASILHAMES P45;07.04.2015;14,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;2.100,00;BRL;960,00-;BRL;1.140,00;BRL
1001;2300;230000007195;0;VASILHAMES P45;001-132211-206733-0;0000000000;;VASILHAMES P45;07.04.2015;132,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;19.800,00;BRL;9.051,42-;BRL;10.748,58;BRL
1001;2300;230000007206;0;VASILHAMES P45;001-132211-206934-0;0000000000;;VASILHAMES P45;17.04.2015;175,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;26.250,00;BRL;11.931,81-;BRL;14.318,19;BRL
1001;2300;230000007207;0;VASILHAMES P45;001-132211-206935-0;0000000000;;VASILHAMES P45;17.04.2015;198,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;29.700,00;BRL;13.500,00-;BRL;16.200,00;BRL
1001;2300;230000007519;0;CRED ICMS VASILHAME 3600 P-13 ARATELL;001-132211-48409-2;0000000000;;CRED ICMS VASILHAME 3600 P-13 ARATELL;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;8.970,54;BRL;3.858,85-;BRL;5.111,69;BRL
1001;2300;230000007521;0;CRED ICMS VASILHAME P-13 ARGOS;001-132211-48411-2;0000000000;;CRED ICMS VASILHAME P-13 ARGOS;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.292,97;BRL;556,20-;BRL;736,77;BRL
1001;2300;230000007522;0;CRED ICMS 4860 VASILHAMES ARATELL;001-132211-48416-2;0000000000;;CRED ICMS 4860 VASILHAMES ARATELL;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;12.420,28;BRL;5.342,80-;BRL;7.077,48;BRL
1001;2300;230000007523;0;CRED ICMS 1.283 P-13 UNIDADE EBL DIFA;001-132211-48435-3;0000000000;;CRED ICMS 1.283 P-13 UNIDADE EBL DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;212,30;BRL;91,31-;BRL;120,99;BRL
1001;2300;230000007524;0;CRED CIMS VASILHAME 1283 P-13 DIFA;001-132211-48435-4;0000000000;;CRED CIMS VASILHAME 1283 P-13 DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;632,51;BRL;272,07-;BRL;360,44;BRL
1001;2300;230000007525;0;CRED ICMS VASILHAME 592 P-13 EBL;001-132211-48436-2;0000000000;;CRED ICMS VASILHAME 592 P-13 EBL;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;282,33;BRL;121,47-;BRL;160,86;BRL
1001;2300;230000007526;0;CRED ICMS VASIL 1.254 P-13 EBL DIFA;001-132211-48437-2;0000000000;;CRED ICMS VASIL 1.254 P-13 EBL DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;600,97;BRL;258,53-;BRL;342,44;BRL
1001;2300;230000007527;0;CRED ICMS VASILHAME DIFA;001-132211-48440-2;0000000000;;CRED ICMS VASILHAME DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;51,21;BRL;22,01-;BRL;29,20;BRL
1001;2300;230000007528;0;CRED ICMS VASIL 1.283 P-13 EBL DIFA;001-132211-48438-2;0000000000;;CRED ICMS VASIL 1.283 P-13 EBL DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;620,52;BRL;266,93-;BRL;353,59;BRL
1001;2300;230000007529;0;CRED ICMS VASILHAME 08 P-45 DIFA;001-132211-48520-2;0000000000;;CRED ICMS VASILHAME 08 P-45 DIFA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;16,83;BRL;7,25-;BRL;9,58;BRL
1001;2300;230000007531;0;CRED ICMS VASILHAMES;001-132211-48521-2;0000000000;;CRED ICMS VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;32.345,95;BRL;13.914,17-;BRL;18.431,78;BRL
1001;2300;230000007544;0;CRED.ICMS S/ P-5;001-132211-49928-2;0000000000;;CRED.ICMS S/ P-5;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;15,48;BRL;6,67-;BRL;8,81;BRL
1001;2300;230000007547;0;CRED.ICMS S/ VASILHAMES;001-132211-49929-2;0000000000;;CRED.ICMS S/ VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.514,50;BRL;1.511,83-;BRL;2.002,67;BRL
1001;2300;230000007549;0;CRED.ICMS S/ VASILHAME;001-132211-49930-2;0000000000;;CRED.ICMS S/ VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.068,74;BRL;1.750,24-;BRL;2.318,50;BRL
1001;2300;230000007551;0;CRED.ICMS S/ VASILHAME;001-132211-49931-1;0000000000;;CRED.ICMS S/ VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.717,80;BRL;738,94-;BRL;978,86;BRL
1001;2300;230000007552;0;CRED.ICMS S/ P-13;001-132211-49936-2;0000000000;;CRED.ICMS S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.006,90;BRL;433,13-;BRL;573,77;BRL
1001;2300;230000007553;0;AJUSTE SHV;001-132211-50100-0;0000000000;;AJUSTE SHV;31.12.2004;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;21.623.000,00;BRL;21.623.000,00-;BRL;0,00;BRL
1001;2300;230000007558;0;ICMS NF 022591 ARATELL;001-132211-51036-2;0000000000;;ICMS NF 022591 ARATELL;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;418,25;BRL;179,92-;BRL;238,33;BRL
1001;2300;230000007560;0;ICMS AQ. VASILHAMES;001-132211-51048-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;740,48;BRL;318,52-;BRL;421,96;BRL
1001;2300;230000007561;0;ICMS VASILAHMES;001-132211-51049-2;0000000000;;ICMS VASILAHMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.411,57;BRL;1.897,73-;BRL;2.513,84;BRL
1001;2300;230000007562;0;ICMS NF 004326;001-132211-51050-2;0000000000;;ICMS NF 004326;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.591,65;BRL;1.114,83-;BRL;1.476,82;BRL
1001;2300;230000007563;0;ICMS NF - 023324;001-132211-51051-2;0000000000;;ICMS NF - 023324;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.352,72;BRL;1.012,06-;BRL;1.340,66;BRL
1001;2300;230000007564;0;ICMS NF - 023369 ARATELL;001-132211-51052-2;0000000000;;ICMS NF - 023369 ARATELL;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;197,53;BRL;84,96-;BRL;112,57;BRL
1001;2300;230000007565;0;ICMS NF- 023325;001-132211-51053-2;0000000000;;ICMS NF- 023325;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.352,73;BRL;1.012,07-;BRL;1.340,66;BRL
1001;2300;230000007567;0;ICMS NF - 023375;001-132211-51054-2;0000000000;;ICMS NF - 023375;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;201,79;BRL;86,82-;BRL;114,97;BRL
1001;2300;230000007569;0;ICMS AQ. VASILHAMES;001-132211-51064-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;10.141,57;BRL;4.362,56-;BRL;5.779,01;BRL
1001;2300;230000007570;0;ICMS AQ. VASILHAMES P-13;001-132211-51075-2;0000000000;;ICMS AQ. VASILHAMES P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.469,76;BRL;1.492,58-;BRL;1.977,18;BRL
1001;2300;230000007571;0;ICMS AQ. VASILHAMES P-13;001-132211-51076-2;0000000000;;ICMS AQ. VASILHAMES P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.800,55;BRL;774,55-;BRL;1.026,00;BRL
1001;2300;230000007799;0;ICMS VASILHAME P20;001-132211-78744-2;0000000000;;ICMS VASILHAME P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;553,47;BRL;238,08-;BRL;315,39;BRL
1001;2300;230000007804;0;CRED.ICMS NF-23212 ARATELL/VASILHAME P45;001-132211-79110-2;0000000000;;CRED.ICMS NF-23212 ARATELL/VASILHAME P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.091,07;BRL;899,50-;BRL;1.191,57;BRL
1001;2300;230000007806;0;CRED.ICMS NF-023213 ARATELL/VASIL.;001-132211-79120-2;0000000000;;CRED.ICMS NF-023213 ARATELL/VASIL.;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.116,97;BRL;1.771,00-;BRL;2.345,97;BRL
1001;2300;230000007807;0;CRED.ICMS NF-0023231 ARATELL/VASIL.P/45;001-132211-79121-2;0000000000;;CRED.ICMS NF-0023231 ARATELL/VASIL.P/45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.096,57;BRL;901,86-;BRL;1.194,71;BRL
1001;2300;230000007810;0;CRAD.ICMS NF-4273 ARGOS/VASILHAME P/13;001-132211-79122-2;0000000000;;CRAD.ICMS NF-4273 ARGOS/VASILHAME P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;693,64;BRL;298,38-;BRL;395,26;BRL
1001;2300;230000007811;0;CRED.ICMS NF-23257 ARATELL/VASILHAME P20;001-132211-79143-2;0000000000;;CRED.ICMS NF-23257 ARATELL/VASILHAME P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.916,75;BRL;1.254,70-;BRL;1.662,05;BRL
1001;2300;230000007813;0;CRED.ICMS NF-4281 ARGOS/VASILHAMES P/13;001-132211-79157-2;0000000000;;CRED.ICMS NF-4281 ARGOS/VASILHAMES P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;620,66;BRL;267,00-;BRL;353,66;BRL
1001;2300;230000007815;0;CRED.ICMS NF-4256 ARGOS/VASILHAMES P/13;001-132211-79158-2;0000000000;;CRED.ICMS NF-4256 ARGOS/VASILHAMES P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;587,11;BRL;252,56-;BRL;334,55;BRL
1001;2300;230000007817;0;ICMS/DIF ALIQUOTA;001-132211-79268-2;0000000000;;ICMS/DIF ALIQUOTA;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;875,52;BRL;376,61-;BRL;498,91;BRL
1001;2300;230000007827;0;ICMS BOTIJOES P13;001-132211-79640-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;784,93;BRL;337,65-;BRL;447,28;BRL
1001;2300;230000008054;0;VASILHAMES P20;001-132211-900902112-90000;0000000000;;VASILHAMES P20;04.01.2008;33,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;13.444,50;BRL;13.195,22-;BRL;249,28;BRL
1001;2300;230000008055;0;VASILHAMES P20;001-132211-900902113-90000;0000000000;;VASILHAMES P20;29.11.2006;3,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;1.073,25;BRL;1.073,25-;BRL;0,00;BRL
1001;2300;230000008057;0;VASILHAMES P20;001-132211-900902116-90000;0000000000;;VASILHAMES P20;19.11.2010;8,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;1.698,98;BRL;1.320,52-;BRL;378,46;BRL
1001;2300;230000008098;0;VASILHAMES P20;001-132211-900902163-90000;0000000000;;VASILHAMES P20;15.02.2012;36,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;11.445,62;BRL;7.772,38-;BRL;3.673,24;BRL
1001;2300;230000008127;0;VASILHAMES P20;001-132211-900902201-90000;0000000000;;VASILHAMES P20;22.01.2008;73,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;31.192,75;BRL;30.425,97-;BRL;766,78;BRL
1001;2300;230000008163;0;VASILHAMES P20;001-132211-900902246-90000;0000000000;;VASILHAMES P20;26.04.2007;170,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;71.220,45;BRL;71.220,45-;BRL;0,00;BRL
1001;2300;230000008233;0;VASILHAMES P20;001-132211-900902363-0;0000000000;;VASILHAMES P20;19.11.2010;34,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;11.553,05;BRL;9.127,62-;BRL;2.425,43;BRL
1001;2300;230000008237;0;VASILHAMES P20;001-132211-900902365-0;0000000000;;VASILHAMES P20;31.05.2007;30,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;12.833,48;BRL;12.833,48-;BRL;0,00;BRL
1001;2300;230000008252;0;VASILHAMES P20;001-132211-900902396-0;0000000000;;VASILHAMES P20;22.04.2010;185,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;71.705,25;BRL;58.099,29-;BRL;13.605,96;BRL
1001;2300;230000008258;0;VASILHAMES P20;001-132211-900902398-0;0000000000;;VASILHAMES P20;30.01.2009;16,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;8.682,26;BRL;7.895,48-;BRL;786,78;BRL
1001;2300;230000008303;0;VASILHAMES P20;001-132211-900902450-0;0000000000;;VASILHAMES P20;11.11.2010;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;346,01;BRL;259,81-;BRL;86,20;BRL
1001;2300;230000008305;0;VASILHAMES P20;001-132211-900902451-0;0000000000;;VASILHAMES P20;26.05.2010;29,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;11.385,28;BRL;9.284,40-;BRL;2.100,88;BRL
1001;2300;230000008339;0;VASILHAMES P20;001-132211-900902555-0;0000000000;;VASILHAMES P20;28.11.2006;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;361,13;BRL;361,13-;BRL;0,00;BRL
1001;2300;230000008340;0;VASILHAMES P20;001-132211-900902556-0;0000000000;;VASILHAMES P20;01.06.2014;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;218,96;BRL;119,84-;BRL;99,12;BRL
1001;2300;230000008346;0;VASILHAMES P45;001-132211-900902677-0;0000000000;;VASILHAMES P45;03.11.2013;300,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;45.000,00;BRL;26.507,15-;BRL;18.492,85;BRL
1001;2300;230000008347;0;VASILHAMES P45;001-132211-900902678-0;0000000000;;VASILHAMES P45;06.07.2014;20,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1045;BOTIJÃO P45;;;00.00.0000;;;3.000,00;BRL;1.615,47-;BRL;1.384,53;BRL
1001;2300;230000008369;0;VASILHAMES P20;001-132211-900902783-0;0000000000;;VASILHAMES P20;20.08.2013;80,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;33.755,33;BRL;20.075,16-;BRL;13.680,17;BRL
1001;2300;230000008370;0;VASILHAMES P20;001-132211-900902782-0;0000000000;;VASILHAMES P20;09.03.2011;150,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;51.450,20;BRL;39.331,05-;BRL;12.119,15;BRL
1001;2300;230000008376;0;VASILHAMES P20;001-132211-900902789-0;0000000000;;VASILHAMES P20;23.12.2009;10,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;6.261,95;BRL;5.308,05-;BRL;953,90;BRL
